context_length,n_subjects,n_windows_test,auroc,orig_balanced_accuracy,orig_recall_class0,orig_recall_class1,orig_accuracy,orig_macro_f1,optimal_threshold,val_n_subjects,val_balanced_accuracy_at_opt,tuned_balanced_accuracy,tuned_recall_class0,tuned_recall_class1,tuned_accuracy,tuned_macro_f1,balanced_accuracy_gain,recall_class0_gain,recall_class1_gain
30s,2054,2267270,0.724596,0.640143,0.746823,0.533463,0.639727,0.635774,0.5025,2055,0.678484,0.637248,0.750733,0.523763,0.636806,0.632275,-0.002895,0.00391,-0.009699
10m,2054,112842,0.733508,0.651672,0.718475,0.584869,0.651412,0.649966,0.4926,2055,0.687691,0.652058,0.69306,0.611057,0.651899,0.651383,0.000386,-0.025415,0.026188
40m,2054,27536,0.749811,0.664952,0.766373,0.563531,0.664557,0.661248,0.4778,2055,0.700612,0.673499,0.719453,0.627546,0.67332,0.672706,0.008547,-0.046921,0.064016
80m,2054,13143,0.7575,0.675481,0.730205,0.620757,0.675268,0.674384,0.4877,2055,0.704457,0.673397,0.69306,0.653734,0.67332,0.673225,-0.002084,-0.037146,0.032978
120m,2054,8525,0.764016,0.683278,0.614858,0.751697,0.683544,0.681937,0.5468,2055,0.709647,0.686574,0.714565,0.658584,0.686465,0.686264,0.003297,0.099707,-0.093113
240m,2054,3847,0.764597,0.688609,0.739003,0.638215,0.688413,0.687702,0.5123,2055,0.706786,0.687734,0.763441,0.612027,0.687439,0.685763,-0.000875,0.024438,-0.026188
