task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
apnea_binary,transformer,,30s,16,test,0.5,8.0,2077,33232,0.6500662012518055,0.6506622307378456,0.6484647472377102,0.7253237821625125,0.7241213288396726,0.7247452267690395,0.7227513870921978,0.8085366419079942,0.7130476649013,0.7134698305839152,0.7124460847442824,0.8085366419079942,0.7902538485380519,0.826656638634887,0.7056736065622956,0.7442930114070617
apnea_binary,transformer,,30s,160,test,0.5,80.0,2077,332320,0.6569120125180549,0.6573574869483777,0.6560847174484201,0.7316950372285645,0.7303803562831006,0.7309061488673139,0.729462180714574,0.8132834450719115,0.7197881559942224,0.7202028912936638,0.7192252304147466,0.8132834450719115,0.7942390730807023,0.8302094669839678,0.7123167650872775,0.7504392812669963
apnea_binary,transformer,,30s,2,test,0.5,1.0,2077,4154,0.5609051516610496,0.5627516436234827,0.5383598554121029,0.6225181053588154,0.5941261434761675,0.5959866840997394,0.5729990476736289,0.6560102372937937,0.5912373615792008,0.5915764876067544,0.5906893278859873,0.6560102372937937,0.6333565219887047,0.6777621674620903,0.5772366335216476,0.6149464458619978
apnea_binary,transformer,,30s,20,test,0.5,10.0,2077,41540,0.6509870004814636,0.651528361198431,0.6496916592609931,0.7241377780714199,0.7188252286952335,0.7193896569950204,0.7177022357269465,0.8057770235810127,0.7168993740972557,0.7172981519088287,0.7163786040341773,0.8057770235810127,0.7858113807658066,0.8225301322565267,0.6992288489023984,0.737744059689422
apnea_binary,transformer,,30s,200,test,0.5,100.0,2077,415400,0.6575782378430428,0.6580195449782551,0.6567698243871098,0.7316208693122281,0.7289359653346172,0.7294577201620904,0.7280281165681171,0.8131730974304763,0.7221954742416947,0.7226143118109067,0.7216252935767009,0.8131730974304763,0.7943839173654442,0.8300952032367426,0.7100981589299691,0.7482915522562842
apnea_binary,transformer,,30s,25,test,0.5,12.5,2077,51925,0.6563119884448724,0.6568388089873054,0.6551118835318159,0.7307074333509519,0.7279730380356283,0.7285341382220121,0.726903169608583,0.8122356061238304,0.7159364467982667,0.7164376257638561,0.7150629292320514,0.8122356061238304,0.7938133319153191,0.830225922908522,0.7099022351204191,0.7469719386376086
apnea_binary,transformer,,30s,250,test,0.5,125.0,2077,519250,0.6579258545979778,0.6583634016746878,0.6571336067456514,0.7317790649715785,0.7327876745305729,0.7333018054357805,0.7319224047413899,0.81317587930379,0.7226769378911893,0.7230603388321696,0.7222116959976818,0.81317587930379,0.7940818498936447,0.8297748543383703,0.713973223064236,0.7521328397374082
apnea_binary,transformer,,30s,3,test,0.5,1.5,2077,6231,0.6003851709195955,0.6017535074786027,0.5895804169166452,0.6712809702349858,0.6634569090033703,0.6645496610751013,0.6578449664908784,0.7475839430272345,0.6239768897448242,0.6255872070919224,0.6096433062007809,0.7475839430272345,0.7251962917162375,0.7672304041866392,0.6456677147629903,0.6827672642776522
apnea_binary,transformer,,30s,30,test,0.5,15.0,2077,62310,0.6549991975605842,0.6555100873817317,0.6538725196270189,0.7291879217242669,0.7298988926336062,0.7304758857948276,0.7287699433865158,0.81218599604974,0.718343765045739,0.7187544625884403,0.7177900644878079,0.81218599604974,0.7931092759252939,0.8296428135478258,0.7111568845723645,0.7491512906331834
apnea_binary,transformer,,30s,320,test,0.5,160.0,2077,664640,0.6576236759749639,0.6580584219475896,0.6568419225750537,0.7317267710725817,0.731824747231584,0.732338813623761,0.7309563593530706,0.8131698519116106,0.7207510832932114,0.7211737650800716,0.7201656529390668,0.8131698519116106,0.7942850603727633,0.8301490626489807,0.7127749990859816,0.7508651675708169
apnea_binary,transformer,,30s,4,test,0.5,2.0,2077,8308,0.617477130476649,0.6185943889615266,0.6107523470302401,0.6924852328891609,0.6952335098700048,0.6962259252046995,0.6911091694274574,0.776113444793724,0.6783822821376986,0.6786444858634471,0.6781566001005821,0.776113444793724,0.7553543439404342,0.7951104989858293,0.6770930985390149,0.7145922646532998
apnea_binary,transformer,,30s,40,test,0.5,20.0,2077,83080,0.6540081848820414,0.6544928992683673,0.6530014368715925,0.7293231699330497,0.7289359653346172,0.7295050120084199,0.7278366951743336,0.811982455652303,0.7212325469427058,0.721643438024499,0.720684525364856,0.811982455652303,0.7936949329536583,0.8291883534963679,0.711082895760807,0.7484954642865975
apnea_binary,transformer,,30s,400,test,0.5,200.0,2077,830800,0.657846653827636,0.6582794762659843,0.6570731604051151,0.7318933842097392,0.7308618199325951,0.7313915857605178,0.7299300193415049,0.8132519171743585,0.7212325469427058,0.7216513199988872,0.7206603899149218,0.8132519171743585,0.7942752503101639,0.8301329689732879,0.7124113422137536,0.7504310791316785
apnea_binary,transformer,,30s,5,test,0.5,2.5,2077,10385,0.6295618680789601,0.6305104737530253,0.6249629373562113,0.7045808366020344,0.699566682715455,0.7004214538069937,0.6966111598013438,0.7866303168553703,0.6764564275397208,0.6774830537550653,0.6717385618947451,0.7866303168553703,0.7663626260987596,0.803840898540525,0.6808340636300638,0.7186997221800795
apnea_binary,transformer,,30s,50,test,0.5,25.0,2077,103850,0.6561482908040442,0.656615591472631,0.6552260767979543,0.7300652332600774,0.7279730380356283,0.7285341382220121,0.726903169608583,0.8117821607737317,0.7226769378911893,0.7230997487041106,0.7220955449877628,0.8117821607737317,0.7931997725634261,0.8285945277843045,0.7089946545481189,0.7480276248867761
apnea_binary,transformer,,30s,500,test,0.5,250.0,2077,1038500,0.6581338468945594,0.6585662846227316,0.6573626116396307,0.7323082729685371,0.7337506018295619,0.7342569152734117,0.7329175186078368,0.8137229810554427,0.7260471834376505,0.7264820430077614,0.7254359278167889,0.8137229810554427,0.7946475860994638,0.8308142141922797,0.7143572067231887,0.7532389351628148
apnea_binary,transformer,,30s,6,test,0.5,3.0,2077,12462,0.6339271385010432,0.634822176475861,0.6299122022197595,0.7104784538760254,0.7072701011073664,0.7081490342263146,0.704217540230402,0.7926493634146569,0.693307655272027,0.693708793501544,0.6927307145731983,0.7926493634146569,0.7736899196298983,0.8113971807962888,0.6880018802041339,0.7284200797906913
apnea_binary,transformer,,30s,60,test,0.5,30.0,2077,124620,0.6560182956186807,0.6564930623170532,0.6550627755069363,0.7303684587340005,0.7289359653346172,0.7295050120084199,0.7278366951743336,0.811989873981139,0.7236398651901781,0.7240627405161302,0.7230604910121108,0.811989873981139,0.7929240835052105,0.8290027803272499,0.7103765134924865,0.747636456237971
apnea_binary,transformer,,30s,8,test,0.5,4.0,2077,16616,0.6441381800674049,0.6448803678563811,0.6415237792161239,0.7200647756303262,0.7241213288396726,0.7248004005897571,0.7224744183573601,0.8032756558266336,0.7140105922002888,0.714298828831335,0.7137636977148203,0.8032756558266336,0.7837991879909894,0.8211284291152537,0.7055550936507653,0.7439826523927935
apnea_binary,transformer,,30s,80,test,0.5,40.0,2077,166160,0.6577154549831488,0.6581791364137943,0.6568135673855413,0.7313274979193906,0.7323062108810785,0.7328478964401295,0.7313331025446316,0.8137331812575921,0.7231584015406837,0.7236088315204792,0.7224891222892862,0.8137331812575921,0.7949205734656519,0.8310380769841269,0.714349376114082,0.752459389412942
