task,head,run_tag,context_length,epoch,is_best_epoch,is_overfit_epoch,train_loss,val_loss,train_bal_acc,val_bal_acc,val_auroc,num_classes,n_train,n_val,n_test,n_epochs_run,n_overfit_epochs,training_time_min,batch_size,seq_len,steps_per_epoch,windows_per_subject_train,n_trainable_params,input_dim,hidden_dim,save_snapshots,snapshot_interval,train_accuracy,train_balanced_accuracy,train_macro_f1,train_auroc,train_recall_class0,train_recall_class1,train_recall_class2,train_recall_class3,train_recall_class4,val_accuracy,val_balanced_accuracy,val_macro_f1,val_recall_class0,val_recall_class1,val_recall_class2,val_recall_class3,val_recall_class4,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auroc,test_recall_class0,test_recall_class1,test_recall_class2,test_recall_class3,test_recall_class4
age_class,lstm,,30s,1,False,False,0.81641097054762,0.7688474366201901,0.6031576954674728,0.6240397214581807,0.8271483297638008,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,2,False,False,0.7238000748671737,0.7461184166464003,0.6548836579472564,0.6265738533181823,0.841087152444646,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,3,False,False,0.704162069345978,0.7222413683784079,0.6669150353064518,0.640192803967588,0.8452307896335217,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,4,False,False,0.6916603410120241,0.7186480364022299,0.6750199653307266,0.6425496014889075,0.8478520193588038,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,5,False,False,0.681942261612814,0.7196339309632361,0.6804744515159422,0.6350328862362783,0.8504543228775193,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,6,False,False,0.6772311208982369,0.7173098769606026,0.6817820021104598,0.6501289275865608,0.8456313567298045,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,7,False,False,0.671746762046352,0.7264101106547232,0.6880900281088601,0.6504189565788402,0.8448209864474056,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,8,False,False,0.6671801862185939,0.7139081464716669,0.6885553020982131,0.6556691167620686,0.8469328450035488,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,9,False,False,0.6654130307173372,0.7145093792737844,0.6903519953873508,0.6397316355681105,0.8526283507557046,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,10,False,False,0.6618944516561436,0.7200372052231163,0.6914353490000363,0.6390428764482865,0.8455909209064556,3,43350,9295,9305,31,0,17.407951120535532,32,1,1355,5.0,1706755,1536,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
