task,head,run_tag,context_length,epoch,is_best_epoch,is_overfit_epoch,train_loss,val_loss,train_bal_acc,val_bal_acc,val_auroc,num_classes,n_train,n_val,n_test,n_epochs_run,n_overfit_epochs,training_time_min,batch_size,seq_len,steps_per_epoch,windows_per_subject_train,n_trainable_params,input_dim,hidden_dim,save_snapshots,snapshot_interval,train_accuracy,train_balanced_accuracy,train_macro_f1,train_auroc,train_recall_class0,train_recall_class1,train_recall_class2,train_recall_class3,train_recall_class4,val_accuracy,val_balanced_accuracy,val_macro_f1,val_recall_class0,val_recall_class1,val_recall_class2,val_recall_class3,val_recall_class4,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auroc,test_recall_class0,test_recall_class1,test_recall_class2,test_recall_class3,test_recall_class4
age_class,lstm,,30s,13,False,False,0.8522424765579153,0.8583632219087828,0.5769033727270875,0.5668485122429545,0.771444859478208,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,14,True,False,0.8517424552113402,0.8583604280444612,0.5769374251851644,0.5476815822916999,0.7747913866375001,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,0.6275663206459055,0.5599848651923875,0.5550249817847978,0.7929752596232439,0.3504741833508957,0.6746696866742167,0.6548107255520504,,,0.6165680473372781,0.5476815822916999,0.5422291102350444,0.34345549738219894,0.6562068965517242,0.6433823529411765,,,0.6073078989790435,0.5392006375222129,0.5309205744604629,0.774015437860717,0.34285714285714286,0.6343173431734317,0.6404274265360641,,
age_class,lstm,,30s,15,False,False,0.8504489866067519,0.8661391675953201,0.5780972922849588,0.5766477013264234,0.7710824197429847,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,16,False,False,0.8513114328972884,0.8572964292177916,0.5797710954956637,0.5622765377589923,0.7725632134591637,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,17,False,False,0.8501575256658948,0.8574566795917017,0.5779063520594409,0.5713200845873644,0.7725816040498122,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,18,False,False,0.847084128892408,0.851240612384515,0.5812536708896471,0.565681265465204,0.7738729547110427,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,19,False,False,0.8478028251418055,0.8544979386075714,0.5824998918338341,0.5701403815723798,0.7737900761722362,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,20,False,False,0.8471355820664622,0.8567326337307484,0.5793127733141494,0.5706399165100233,0.7722366860266722,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,21,False,False,0.84386261213472,0.8521029796184809,0.58315288407458,0.566186579388932,0.7742109510066668,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,22,False,False,0.8441487633783237,0.8500953767618997,0.5844497417338758,0.5602311771431808,0.7735817324729859,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,23,False,False,0.8429696445894076,0.8476640970172133,0.5839563024254154,0.5640911261146452,0.7741649534923957,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,30s,24,False,False,0.8428679937502367,0.8514987210357875,0.5810700007652214,0.5710816969864313,0.7740094813093433,3,43350,9295,9305,24,0,6.7621481617291765,32,1,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,1,False,False,0.8971041047366846,0.848623263310078,0.5422821875889046,0.5826202148579237,0.7788027062763181,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,2,False,False,0.8477182937080885,0.8355982147602062,0.5734947855879079,0.5644187340038019,0.7846840945995638,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,3,False,False,0.8349110238967332,0.8340275137959275,0.5864813358834239,0.583068141591354,0.7887530626355046,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,4,False,False,0.8293565685086322,0.837446678678729,0.5885001087377512,0.5886879135116766,0.7857157777165371,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,5,False,False,0.8230574012902644,0.8226409502090979,0.5957631675263988,0.5851825734807373,0.7877180155424236,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,6,False,False,0.8180217409738895,0.8131781646165237,0.5981995648567107,0.585067765913009,0.7931652965088203,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,7,False,False,0.8150554924522717,0.8207853957617904,0.5997860181004536,0.5973564656499898,0.7899798520435389,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,8,False,False,0.814250629344201,0.8161579327342201,0.6013109634525723,0.5852907679591065,0.7903062641400666,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,9,False,False,0.8115428753377657,0.8172853784768924,0.603772306078116,0.5818368281596806,0.7909220228680035,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,10,False,False,0.8058795447553043,0.8191538813808004,0.6093574811277627,0.5795617262973072,0.7933943750141168,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,11,False,False,0.8057826942226054,0.8146430388838454,0.6079372026607647,0.6018336355574908,0.7948011712437021,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,12,False,False,0.8031232209931608,0.8126425513726142,0.6105502164450384,0.600477204422119,0.7962569557350001,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,13,False,False,0.7991163168096488,0.8049661862202522,0.6141036940655745,0.5943676722810446,0.7983788305036654,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,14,False,False,0.7998016675945797,0.8103799868425161,0.6107582729169382,0.5986495690982657,0.7965336880217806,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,15,False,False,0.7953136110663277,0.8240611863174767,0.6169274596553304,0.5987046619514388,0.7897627652719663,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,16,False,False,0.7917755833106608,0.8194876327894272,0.6184477888402743,0.5999193242922733,0.794317991013154,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,17,False,False,0.7903381700719242,0.8189670065194449,0.6169266183710622,0.585447678936171,0.799000560842792,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,18,False,False,0.7898823310759653,0.8265530559822973,0.6194039409743455,0.5996185603687224,0.790705752566972,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,19,False,False,0.7846557804237463,0.8375321890090729,0.6241381615043108,0.5711013835936974,0.7972930602586041,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,20,False,False,0.7833120633216603,0.8197683261504027,0.623215526189438,0.583119435624042,0.7925940846992714,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,21,False,False,0.7782429842607923,0.8081865046151291,0.626574953161461,0.5990821633762731,0.7969935828152558,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,22,False,False,0.7737910160033898,0.8160277874960958,0.632992691078801,0.5864784668606565,0.7960933686908508,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,23,False,False,0.7737577258179344,0.808963250055821,0.6294164773721117,0.5934484351603071,0.795160913095364,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,24,False,False,0.7677985104942542,0.8038998885780589,0.6335892200225429,0.5984387555798633,0.8016979255523348,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,25,True,False,0.7659239036209168,0.7997264317699245,0.6349581606362377,0.5939743029817091,0.8037850588555693,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,0.6656516724336794,0.6442152932905478,0.6092663656074868,0.8366699527908503,0.6478398314014753,0.5613439033597584,0.7234621451104101,,,0.6344271113501883,0.5939743029817091,0.5667877736483579,0.5403141361256545,0.5406896551724137,0.7009191176470588,,,0.6332079527135949,0.5951604077801368,0.5647613417271223,0.8066428893322328,0.5571428571428572,0.5339483394833948,0.6943900267141585,,
age_class,lstm,,10m,26,False,False,0.7629326702704204,0.8151467532352327,0.6372591546277331,0.5997981315201654,0.7959587100446113,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,27,False,False,0.76009745388295,0.8161600593471475,0.6383662751771747,0.5963595772755753,0.8000971445513173,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,28,False,False,0.7551996412876706,0.8079237393822447,0.6425228431229518,0.5970711580804916,0.7998938945216282,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,29,False,False,0.7525279122240404,0.8082794430821477,0.6449627959461822,0.5984179560974056,0.7979105743625627,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,30,False,False,0.750803493235213,0.8293537065827635,0.6444357286124781,0.5942313174141294,0.7929425643564104,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,31,False,False,0.7459976593735859,0.816350551976383,0.6493125716510395,0.5925461920641157,0.7944891408138101,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,32,False,False,0.744146505466382,0.8050058341013481,0.6474827517808149,0.5998449121027721,0.8006620064836162,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,33,False,False,0.7414417317554337,0.8082840062072676,0.6504534240385994,0.5966240787251893,0.7989485131835931,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,34,False,False,0.7404197675161571,0.805185732628595,0.6504545417772581,0.6026536763378397,0.8021233525713125,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,10m,35,False,False,0.7383398513012966,0.8049035605401875,0.6520094634929686,0.6005439570213352,0.8020030495503372,3,43350,9295,9305,35,0,10.320712991555531,32,20,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,1,False,False,0.8912118372977673,0.8454697777213045,0.5469685426140715,0.5760567004378931,0.7780584050828004,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,2,False,False,0.8414918150291311,0.8275257607504141,0.5785362874006185,0.5974541597194936,0.7895823551231843,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,3,False,False,0.8226370272696912,0.8315391496088378,0.5961318588693562,0.5965183223948544,0.7910866146083682,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,4,False,False,0.8167699905085316,0.8264247476701906,0.5994296649503162,0.5993386379646641,0.7937430063905803,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,5,False,False,0.8108260446463764,0.8249184586207927,0.6076267488816698,0.5701614487643767,0.8007357768183428,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,6,False,False,0.7998235040662472,0.8479904789447528,0.6093621512431237,0.5833263596104628,0.785057305739425,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,7,False,False,0.7921685477359072,0.8040381367902977,0.6160137810988126,0.5953233355989083,0.802747603211457,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,8,False,False,0.7919903696532068,0.8465276125684228,0.6149119175800075,0.5635664087805189,0.8091489477512758,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,9,False,False,0.7893373736598225,0.7994678615433609,0.6208958728023294,0.5920068524792116,0.8090635551046562,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,10,False,False,0.785541463098999,0.8126666390427727,0.6228044568625201,0.5809505060374033,0.805254656568355,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,11,False,False,0.7828564673201573,0.7997783796449962,0.6267468254114982,0.6033589670748242,0.8047923959615245,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,12,False,False,0.782265693764648,0.8180979335481213,0.6231480375677861,0.6048284357975001,0.7977536283093568,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,13,False,False,0.7756903052632509,0.7932634793089691,0.6283358094620181,0.6107306833186424,0.807254472819891,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,14,False,False,0.7703822041410339,0.796861968064834,0.6320600648452975,0.6043258343687719,0.8068973576157394,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,15,False,False,0.7709989688718195,0.8016660547820774,0.6318980189504856,0.6041764900580199,0.8026320825747938,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,16,False,False,0.7638066439562603,0.8020949476248734,0.6358885731850227,0.5918222921954484,0.8106122761671587,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,17,False,False,0.7610831855187642,0.7841460479658865,0.6392536940801518,0.6061503257648971,0.8102796037495595,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,18,False,False,0.7596629973128868,0.802279468997311,0.6415282714779282,0.6087484379922757,0.8059179939787805,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,19,False,False,0.7553413509112603,0.8074654050768544,0.6433406740784201,0.605596448003285,0.8024640369534007,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,20,False,False,0.7555964276287382,0.7954204083386771,0.6446259218297259,0.6043101080927045,0.8153528350586043,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,21,False,False,0.7467564378835201,0.8159873462287632,0.6500648699909087,0.6024461948075854,0.8024222587624786,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,22,False,False,0.7489639311870764,0.8035398822436094,0.6466671548491275,0.6124169171188966,0.8053233562168142,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,23,False,False,0.7423519131386569,0.7933281229092525,0.6514387467643109,0.6105647941158772,0.8057644273253324,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,24,True,False,0.7376308399225738,0.7934184754709199,0.6517959966579538,0.6096811778511729,0.8176698795779068,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,0.6893194925028835,0.6517773160187391,0.6285162722853166,0.8506965873774167,0.6130663856691254,0.5833144582861457,0.7589511041009463,,,0.656266810112964,0.6096811778511729,0.5878605973121974,0.5486910994764398,0.546896551724138,0.7334558823529411,,,0.6660934981192908,0.6177732552672176,0.5942393555621828,0.8199523377203756,0.5642857142857143,0.548339483394834,0.7406945681211042,,
age_class,lstm,,40m,25,False,False,0.7325033832448852,0.8092220558024915,0.6569205800422745,0.6108048985978215,0.8011916876327835,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,26,False,False,0.7275930440357125,0.7916423796196661,0.6576609340769639,0.6021427383013144,0.8119082579066611,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,27,False,False,0.7230905019150748,0.7924943704833389,0.6620675439085564,0.6067344790416618,0.8110308016838242,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,28,False,False,0.7211794726493862,0.7934778932283616,0.6645805270159193,0.6136122379986477,0.8130058573677257,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,29,False,False,0.7167039918597045,0.808541658490239,0.6675819845202348,0.6140927102471246,0.8104475853928541,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,30,False,False,0.7107103200932275,0.8026810080342038,0.6708990871166277,0.6011958894859623,0.8153748205882029,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,31,False,False,0.7070519999731784,0.8018333139183574,0.672387991164089,0.616886115477063,0.8073195907703847,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,32,False,False,0.700835945743728,0.7971168323445538,0.6745677771123758,0.6146400811182028,0.8162234145612274,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,33,False,False,0.6969507255933689,0.7934120691739596,0.6745199480976326,0.6150099583523606,0.813443228145556,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,40m,34,False,False,0.694928409649014,0.7944193196976422,0.6779276172863048,0.6166390947966115,0.8136857897821154,3,43350,9295,9305,34,0,13.08511757850647,32,80,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,80m,1,False,False,0.8831390602448407,0.8559697832966312,0.5503923122306061,0.5792851956182364,0.7790456695310746,3,43350,9295,9305,38,0,18.73246550957362,32,160,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,,80m,2,False,False,0.8343126604686284,0.8149784997305991,0.5864027258049902,0.5655687411722226,0.7924940917490076,3,43350,9295,9305,38,0,18.73246550957362,32,160,1355,5.0,645891,500,128,True,5,,,,,,,,,,,,,,,,,,,,,,,,,,
