task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
bmi_binary,lstm,abl_cardio,40m,20,test,40.0,800.0,1856,25227,0.673682958734689,0.6007738982964715,0.6029605677484364,0.6474063416605074,0.6982758620689655,0.6167767474411687,0.621938177929419,0.6747782893010236,0.6945043103448276,0.6115989414749365,0.616513134951335,0.6747782893010236,,,,
bmi_binary,lstm,abl_cardio,40m,5,test,40.0,200.0,1856,9280,0.6682112068965518,0.6049569154054764,0.6058603776079811,0.6497233673781821,0.6918103448275862,0.612610445280378,0.6170622897080297,0.6751254811477562,0.6928879310344828,0.6138789257282827,0.6184012327510087,0.6751254811477562,,,,
bmi_binary,lstm,abl_cardio,40m,all,test,40.0,,1856,25261,0.6736075373104786,0.6007093637394411,0.6028582986644244,0.647301972813954,0.6988146551724138,0.6171649461989327,0.6223840414105712,0.6747864906832297,0.6939655172413793,0.6112107427171727,0.6160708562771319,0.6747864906832297,,,,
bmi_binary,lstm,abl_no_bas,40m,1,test,40.0,40.0,1856,1856,0.6492456896551724,0.6409926953022482,0.6216793190418115,0.6828566507742105,0.6492456896551724,0.6409926953022482,0.6216793190418115,0.6828566507742105,0.6492456896551724,0.6409926953022482,0.6216793190418115,0.6828566507742105,,,,
bmi_binary,lstm,abl_no_bas,40m,10,test,40.0,400.0,1856,18514,0.6599330236577725,0.6331652833831858,0.622585596945979,0.6880582192045653,0.6885775862068966,0.659981628903858,0.6505860219816872,0.7200608542559707,0.6993534482758621,0.6559356136820926,0.6527393291701539,0.7200608542559707,,,,
bmi_binary,lstm,abl_no_bas,40m,20,test,40.0,800.0,1856,25227,0.6652792642803346,0.6316049880076384,0.6228994979966389,0.6876556976063948,0.6896551724137931,0.6558371970956172,0.6486581349949716,0.7210826097891697,0.6912715517241379,0.6540492957746479,0.6482633738322856,0.7210826097891697,,,,
bmi_binary,lstm,abl_no_bas,40m,5,test,40.0,200.0,1856,9280,0.6584051724137931,0.6329280027994051,0.6217740946729104,0.6857639040766337,0.6869612068965517,0.6553724521039279,0.6472114341163258,0.7196699217041379,0.6907327586206896,0.6625185897996676,0.6530041117949628,0.7196699217041379,,,,
bmi_binary,lstm,abl_no_bas,40m,all,test,40.0,,1856,25261,0.6651359803649896,0.6314808365990674,0.6226974256783743,0.6875327894560819,0.6891163793103449,0.6554489983378532,0.6481946566528046,0.7210388690840697,0.6912715517241379,0.6540492957746479,0.6482633738322856,0.7210388690840697,,,,
bmi_binary,lstm,abl_no_ekg,40m,1,test,40.0,40.0,1856,1856,0.6179956896551724,0.6391446505117662,0.6031479060453487,0.6909609832910507,0.6179956896551724,0.6391446505117662,0.6031479060453487,0.6909609832910507,0.6179956896551724,0.6391446505117662,0.6031479060453487,0.6909609832910507,,,,
bmi_binary,lstm,abl_no_ekg,40m,10,test,40.0,400.0,1856,18514,0.670789672680134,0.6516885025014234,0.6377540912432634,0.7085640917637586,0.7112068965517241,0.6807147231213366,0.6727837276004527,0.753764434432683,0.7165948275862069,0.6747550520514392,0.6717518341436517,0.753764434432683,,,,
bmi_binary,lstm,abl_no_ekg,40m,20,test,40.0,800.0,1856,25227,0.674634320371031,0.6497813993080623,0.6374712674267058,0.7057211269253031,0.712823275862069,0.6784347388679905,0.6722528738602543,0.7513395590936924,0.712823275862069,0.6744980754089756,0.6699398600348662,0.7513395590936924,,,,
bmi_binary,lstm,abl_no_ekg,40m,5,test,40.0,200.0,1856,9280,0.6613146551724138,0.6471295162278016,0.6307728407421656,0.7010535222202783,0.7133620689655172,0.6871883474761613,0.6773583031405701,0.7441100406788557,0.7015086206896551,0.6761875601434695,0.6656260406260406,0.7441100406788557,,,,
bmi_binary,lstm,abl_no_ekg,40m,all,test,40.0,,1856,25261,0.674359684889751,0.6495678535866374,0.6371538444614171,0.7056231319802511,0.712823275862069,0.6784347388679905,0.6722528738602543,0.751340925990727,0.7122844827586207,0.6741098766512116,0.6694680561558533,0.751340925990727,,,,
bmi_binary,lstm,abl_no_resp,40m,1,test,40.0,40.0,1856,1856,0.630926724137931,0.6425564255095793,0.6122823212680846,0.7008573178199633,0.630926724137931,0.6425564255095793,0.6122823212680846,0.7008573178199633,0.630926724137931,0.6425564255095793,0.6122823212680846,0.7008573178199633,,,,
