context_length,n_subjects,n_windows_test,auroc,orig_balanced_accuracy,orig_recall_class0,orig_recall_class1,orig_accuracy,orig_macro_f1,optimal_threshold,val_n_subjects,val_balanced_accuracy_at_opt,tuned_balanced_accuracy,tuned_recall_class0,tuned_recall_class1,tuned_accuracy,tuned_macro_f1,balanced_accuracy_gain,recall_class0_gain,recall_class1_gain
30s,1430,1518240,0.780124,0.703708,0.608759,0.798658,0.707692,0.703092,0.5566,1429,0.73052,0.715534,0.735766,0.695302,0.714685,0.714658,0.011826,0.127007,-0.103356
10m,1430,75547,0.794112,0.715328,0.630657,0.8,0.718881,0.715134,0.532,1429,0.742975,0.720776,0.69927,0.742282,0.721678,0.720931,0.005448,0.068613,-0.057718
40m,1430,18455,0.804019,0.722461,0.674453,0.77047,0.724476,0.722775,0.5172,1429,0.746022,0.730936,0.718248,0.743624,0.731469,0.730963,0.008475,0.043796,-0.026846
80m,1430,8756,0.812114,0.730657,0.661314,0.8,0.733566,0.730875,0.5714,1429,0.753354,0.738951,0.783942,0.69396,0.737063,0.737011,0.008294,0.122628,-0.10604
120m,1430,5697,0.81519,0.735566,0.683212,0.787919,0.737762,0.735934,0.5517,1429,0.760483,0.743556,0.764964,0.722148,0.742657,0.742633,0.00799,0.081752,-0.065772
240m,1430,2605,0.818393,0.741606,0.683212,0.8,0.744056,0.741989,0.5468,1429,0.763928,0.744486,0.754745,0.734228,0.744056,0.743943,0.002881,0.071533,-0.065772
