task,head,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
age_class,lstm,10m,30,test,10.0,300.0,1859,55762,0.6600373013880421,0.6237539473188521,0.587817458538426,0.8289348093117065,0.7089833243679398,0.675321723785952,0.6432040424343343,0.8692053348067464,0.6933835395373857,0.6660461655091693,0.6302576519942537,0.8692053348067464,0.8570115630016218,0.8806024572874923,0.6461293275218994,0.7007155055586368
age_class,lstm,10m,4,test,10.0,40.0,1862,7443,0.6457073760580411,0.6070613142112343,0.568827650642744,0.8194283081530348,0.6917293233082706,0.6604505688517134,0.6199013352870785,0.8571092579627676,0.6595059076262084,0.6664147748376453,0.6021562152779713,0.8571092579627676,,,,
age_class,lstm,10m,4,test,10.0,40.0,1859,7436,0.6518289402904788,0.6171724026429363,0.5804712778323643,0.8199786141854256,0.6810112963959117,0.6497005743852773,0.6126628001628002,0.8546844808182148,0.6557288864981172,0.6568506617796102,0.5997351651761824,0.8546844808182148,0.84127606199332,0.8669776026438591,0.620062167615846,0.6767401194693191
age_class,lstm,10m,40,test,10.0,400.0,1862,74265,0.6582239278260285,0.6178749762501751,0.5805394305537911,0.8275405760536986,0.7126745435016112,0.6842270178366573,0.6461013638829673,0.8717202405871181,0.7073039742212675,0.6782447069112041,0.6396212717729245,0.8717202405871181,,,,
age_class,lstm,10m,40,test,10.0,400.0,1859,74249,0.6612479629355278,0.6243926277434219,0.588563364238603,0.8291189243676871,0.7132867132867133,0.6749675948114895,0.645543655873767,0.8691327849815799,0.6971490048413125,0.6675619741388612,0.6326430800734397,0.8691327849815799,0.8572169862623351,0.8806512556900179,0.6454319981977398,0.7013066741008774
age_class,lstm,10m,5,test,10.0,50.0,1862,9303,0.6511877888853058,0.6126472045663992,0.5738341006256679,0.821878245339755,0.6954887218045113,0.6631314029078728,0.6223344747890173,0.8608486123987934,0.6809881847475833,0.6607521121057854,0.6103950287260343,0.8608486123987934,,,,
age_class,lstm,10m,5,test,10.0,50.0,1859,9295,0.6556213017751479,0.6200079629355462,0.5838357016764869,0.8244647767812939,0.7062937062937062,0.6742450824830195,0.6383719681668171,0.8603001084431853,0.6923076923076923,0.6683297589343941,0.6269464699316613,0.8603001084431853,0.8476354090829232,0.8724485205513445,0.6455668912058917,0.7011274022590507
age_class,lstm,10m,50,test,10.0,500.0,1862,91170,0.659295820993748,0.6181599059260506,0.5801678808346143,0.828300509999647,0.7121374865735768,0.680360035924589,0.6432510238435308,0.8720612071391779,0.7062298603651987,0.6782276992407447,0.6392442567953127,0.8720612071391779,,,,
age_class,lstm,10m,50,test,10.0,500.0,1859,91154,0.6615288413015337,0.6245072935537035,0.5877343731074139,0.8298729505101567,0.71382463690156,0.6759153193664112,0.6453716060853117,0.8696733017461916,0.6982248520710059,0.6666397610896285,0.6326239580214761,0.8696733017461916,0.8577864010347875,0.881040427993917,0.646718374493077,0.7018293536926631
age_class,lstm,10m,6,test,10.0,60.0,1862,11163,0.6518856938099077,0.6147307288229268,0.5764789039170478,0.82559989291197,0.7051557465091299,0.6797391187941891,0.6383100696623728,0.865399751525135,0.673469387755102,0.6642724255736111,0.6101962986158135,0.865399751525135,,,,
