task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
age_class,lstm,,40m,20,test,40.0,800.0,1861,25254,0.7986061614001743,0.7504094826789424,0.728088965293017,0.9252206794191408,0.815690488984417,0.7809055985956664,0.7617749496056571,0.937158367058192,0.8070929607737776,0.7747525585728897,0.7525930873366798,0.937158367058192,,,,
age_class,lstm,,40m,25,test,40.0,1000.0,1861,25290,0.7988928430209569,0.7505156489920216,0.7281728596118467,0.9253594905959076,0.815690488984417,0.7809055985956664,0.7617749496056571,0.9371579648576726,0.8070929607737776,0.7747525585728897,0.7525930873366798,0.9371579648576726,,,,
age_class,lstm,,40m,3,test,40.0,120.0,1861,5583,0.7700161203653949,0.7317669253618408,0.7099870187039922,0.910334143307612,0.8038688876947877,0.7623212017734512,0.7461736885020795,0.9291395443405316,0.7915099408919936,0.7504592624115131,0.7295007094874618,0.9291395443405316,,,,
age_class,lstm,,40m,4,test,40.0,160.0,1861,7444,0.7744492208490059,0.7365289685253695,0.7137123708269221,0.9136022620802268,0.8076303062869425,0.7745441458448967,0.7556361315262042,0.9322753737512596,0.7861364857603439,0.7663775186646046,0.7314004193349245,0.9322753737512596,,,,
age_class,lstm,,40m,5,test,40.0,200.0,1861,9305,0.7788285867813004,0.7393514043905226,0.7178037433453834,0.9160797858442056,0.8065556152606126,0.769289619223268,0.7511574313994905,0.9345374377321224,0.799570123589468,0.7609011564064794,0.7417003764095838,0.9345374377321224,,,,
age_class,lstm,,40m,6,test,40.0,240.0,1861,11166,0.7800465699444743,0.7408266015938368,0.7183335586296491,0.916396724506053,0.8124664159054272,0.7770844340733011,0.7575104615609037,0.9343278342056504,0.8022568511552929,0.776742021377362,0.7468813343032149,0.9343278342056504,,,,
age_class,lstm,,40m,8,test,40.0,320.0,1861,14884,0.7858102660575115,0.7466453291602456,0.7250025517444737,0.9187364300437676,0.815153143471252,0.7823308130677032,0.7629823757399429,0.9361721273658322,0.8044062332079527,0.7788838638109244,0.751181203163005,0.9361721273658322,,,,
age_class,lstm,,40m,all,test,40.0,,1861,25292,0.7989087458484896,0.750521533030573,0.7281775088375548,0.9253672851157614,0.815690488984417,0.7809055985956664,0.7617749496056571,0.9371579648576726,0.8070929607737776,0.7747525585728897,0.7525930873366798,0.9371579648576726,,,,
age_class,lstm,,80m,1,test,80.0,80.0,1861,1861,0.7888232133261688,0.737482036940783,0.7240490174036592,0.9179983894306072,0.7888232133261688,0.737482036940783,0.7240490174036592,0.9179983894306072,0.7888232133261688,0.737482036940783,0.7240490174036592,0.9179983894306072,,,,
age_class,lstm,,80m,10,test,80.0,800.0,1861,12062,0.8205106947438235,0.7573407716359407,0.7501263239571595,0.9352747092200914,0.8269747447608813,0.7722576467046224,0.7671224070801114,0.9425128891639508,0.8189145620634067,0.7731025299421947,0.7612616024709823,0.9425128891639508,,,,
age_class,lstm,,80m,12,test,80.0,960.0,1861,12074,0.8206890839821103,0.757401043944022,0.7501768220341778,0.935354545426731,0.8269747447608813,0.7722576467046224,0.7671224070801114,0.9425124228969682,0.8189145620634067,0.7731025299421947,0.7612616024709823,0.9425124228969682,,,,
age_class,lstm,,80m,2,test,80.0,160.0,1861,3722,0.7912412681354111,0.7367775242438851,0.7279707952378849,0.9205123617068504,0.816227834497582,0.7578421023819885,0.7540424546177221,0.9312441204208114,0.7732401934443848,0.759496724530914,0.7232521155464888,0.9312441204208114,,,,
age_class,lstm,,80m,3,test,80.0,240.0,1861,5583,0.8013612753000179,0.7487255594746872,0.7393040051802884,0.9261779573761292,0.8253627082213864,0.7683724076323396,0.7623091679914401,0.9382038437607142,0.8242880171950564,0.7753032778206096,0.7661649945380576,0.9382038437607142,,,,
age_class,lstm,,80m,4,test,80.0,320.0,1861,7442,0.8038161784466541,0.7504428234796491,0.7422369472875509,0.9272979704110352,0.8259000537345513,0.7682199218270372,0.7631689367687992,0.9394314925677848,0.8130037614185922,0.7760892556133295,0.7574488429910117,0.9394314925677848,,,,
age_class,lstm,,80m,5,test,80.0,400.0,1861,9278,0.808687217072645,0.7563970678395892,0.7475822169512313,0.9299603301940887,0.8269747447608813,0.7711719725825751,0.7662958337404865,0.9415727243375046,0.8237506716818914,0.7718805590930863,0.7644649085669979,0.9415727243375046,,,,
age_class,lstm,,80m,6,test,80.0,480.0,1861,10853,0.8110199944715747,0.7561158047039968,0.7485331559295645,0.9311854566744628,0.8269747447608813,0.7705356082492076,0.7655974339029802,0.9424146202544912,0.8189145620634067,0.7734207121088784,0.7609926896970355,0.9424146202544912,,,,
age_class,lstm,,80m,8,test,80.0,640.0,1861,11906,0.8184948765328406,0.7569854465313494,0.7496547002768351,0.9342606122720066,0.8269747447608813,0.7722576467046224,0.7671224070801114,0.94246764243122,0.8189145620634067,0.7731025299421947,0.7612616024709823,0.94246764243122,,,,
