task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
sex_binary,lstm,,30s,1,test,0.5,0.5,1431,1431,0.5932914046121593,0.5916847338150368,0.5917120950662798,0.6391849984513873,0.5932914046121593,0.5916847338150368,0.5917120950662798,0.6391849984513873,0.5932914046121593,0.5916847338150368,0.5917120950662798,0.6391849984513873,,,,
sex_binary,lstm,,30s,10,test,0.5,5.0,1431,14310,0.6470999301187981,0.6471667248213215,0.6466078223982379,0.7078207882634758,0.713487071977638,0.7129724738990149,0.7127395183780905,0.7908627929132347,0.6974143955276031,0.7003836246946881,0.6973931159977671,0.7908627929132347,,,,
sex_binary,lstm,,30s,100,test,0.5,50.0,1431,143100,0.6578266946191474,0.6575419889676046,0.6571674748690223,0.7199365028600329,0.7309573724668065,0.7305462878380975,0.7302745502372738,0.8087816142425323,0.7274633123689728,0.7265816432545175,0.726543359897142,0.8087816142425323,,,,
sex_binary,lstm,,30s,12,test,0.5,6.0,1431,17172,0.6508851618914512,0.6509160664975608,0.6503764856257965,0.7104283847207029,0.7176799440950384,0.7171801918711554,0.7169433303042647,0.7929916453324029,0.713487071977638,0.7149719485468524,0.7133995982680192,0.7929916453324029,,,,
sex_binary,lstm,,30s,120,test,0.5,60.0,1431,171720,0.6572792918704868,0.6570273611116557,0.6566364709062705,0.7192148946676538,0.7281621243885394,0.7279910768543167,0.7275826378030787,0.8079014533436313,0.7344514325646401,0.7339277523160581,0.7337199873074076,0.8079014533436313,,,,
sex_binary,lstm,,30s,16,test,0.5,8.0,1431,22896,0.6491526904262753,0.6490169127131302,0.6485666237964608,0.7117724828182399,0.7169811320754716,0.716770495595275,0.7163778105661873,0.797398330634696,0.7148846960167715,0.7162078983169129,0.7147675532018838,0.797398330634696,,,,
sex_binary,lstm,,30s,160,test,0.5,80.0,1431,228960,0.6574074074074074,0.6572326462262856,0.6568025509206332,0.7198234675686928,0.7274633123689728,0.7271648233601368,0.7268281938325991,0.8087228061646548,0.7323549965059399,0.7320321719391376,0.7317130240383463,0.8087228061646548,,,,
sex_binary,lstm,,30s,2,test,0.5,1.0,1431,2862,0.5828092243186582,0.5848311424057209,0.5828090205883502,0.6244628862220515,0.6240391334730957,0.6252072984745185,0.6239243508980351,0.6661230186578428,0.5639412997903563,0.5789763081856925,0.5420311499893322,0.6661230186578428,,,,
sex_binary,lstm,,30s,20,test,0.5,10.0,1431,28620,0.657058001397624,0.6569871837595612,0.6565024361777947,0.7170626222717953,0.7302585604472397,0.7298033457875774,0.7295547660827876,0.8025165936793077,0.7337526205450734,0.7344344819204366,0.7334772162325329,0.8025165936793077,,,,
sex_binary,lstm,,30s,200,test,0.5,100.0,1431,286200,0.6578057302585605,0.6575717703583763,0.6571719029152219,0.7197373734646191,0.7232704402515723,0.7232070397189758,0.7227330374128091,0.8082445004645837,0.7302585604472397,0.7298866572312372,0.7295928957468474,0.8082445004645837,,,,
sex_binary,lstm,,30s,25,test,0.5,12.5,1431,35775,0.6527463312368973,0.6525281984733422,0.6521199860606852,0.7129850729416193,0.7211740041928721,0.720728279236436,0.7204663520640837,0.8003367742593123,0.7274633123689728,0.7272481348037967,0.7268645584141514,0.8003367742593123,,,,
sex_binary,lstm,,30s,250,test,0.5,125.0,1431,357750,0.657727463312369,0.6575196360172033,0.6571065120662213,0.7192152754531163,0.7295597484276729,0.7288937808497375,0.7287538626335115,0.8080719967694764,0.7351502445842069,0.7344207600355985,0.7343198973625928,0.8080719967694764,,,,
sex_binary,lstm,,30s,3,test,0.5,1.5,1431,4293,0.6116934544607501,0.6128317919082699,0.6115780439312644,0.6617557565484973,0.6680642907058001,0.6689301242418659,0.6678540800844384,0.7243979032959966,0.6450034940600978,0.646079265447902,0.644857639770973,0.7243979032959966,,,,
sex_binary,lstm,,30s,30,test,0.5,15.0,1431,42930,0.6528068949452597,0.652867514548465,0.6523111766094325,0.7160058076244019,0.7323549965059399,0.7322821062701173,0.7318185710476032,0.804802267639483,0.726764500349406,0.7274216186335356,0.7264818675772189,0.804802267639483,,,,
sex_binary,lstm,,30s,320,test,0.5,160.0,1431,457920,0.6580996680642907,0.6578931221992652,0.6574793742147886,0.7194949398405615,0.7274633123689728,0.7272481348037967,0.7268645584141514,0.8081327651166165,0.7323549965059399,0.7317822376081579,0.7315979304451306,0.8081327651166165,,,,
sex_binary,lstm,,30s,4,test,0.5,2.0,1431,5724,0.6207197763801537,0.6210118321852689,0.6203317088944695,0.6782487542488836,0.6862334032145353,0.68608052002023,0.6856433015626369,0.7480799162572971,0.6540880503144654,0.6612360673862161,0.6518000004915684,0.7480799162572971,,,,
sex_binary,lstm,,30s,40,test,0.5,20.0,1431,57240,0.6554157931516422,0.6552183592938325,0.6547997879254643,0.7175508493846714,0.7344514325646401,0.7345109324216774,0.7339680241091173,0.8060725221216385,0.7281621243885394,0.7281576997416366,0.7276508781912376,0.8060725221216385,,,,
sex_binary,lstm,,30s,400,test,0.5,200.0,1431,572400,0.6582302585604473,0.6579972811065329,0.6575969598361247,0.7202081322689237,0.7295597484276729,0.7290604037370574,0.7288346141699127,0.8092383569807149,0.7323549965059399,0.7318655490518178,0.7316373571759083,0.8092383569807149,,,,
sex_binary,lstm,,30s,5,test,0.5,2.5,1431,7155,0.63382250174703,0.634258841794509,0.6334853763283103,0.6899827104251041,0.6834381551362684,0.6832753747054696,0.6828427964540634,0.7639894615924443,0.6729559748427673,0.6732142927152474,0.6725400457665904,0.7639894615924443,,,,
sex_binary,lstm,,30s,50,test,0.5,25.0,1431,71550,0.6563941299790357,0.6562747238960743,0.6558157732225927,0.718345132455394,0.7288609364081062,0.7284007731301971,0.7281534954407295,0.8067409739401805,0.7323549965059399,0.7324487291574371,0.7318836432159698,0.8067409739401805,,,,
sex_binary,lstm,,30s,500,test,0.5,250.0,1431,715500,0.6583088749126484,0.6581266000697856,0.6577004282223525,0.7200853199394669,0.7295597484276729,0.7291437151807172,0.7288733790696752,0.8095245562930524,0.7344514325646401,0.734011063759718,0.7337585780089619,0.8095245562930524,,,,
sex_binary,lstm,,30s,6,test,0.5,3.0,1431,8586,0.6335895644071745,0.6340417419736775,0.633258419716977,0.6942642902540204,0.7009084556254368,0.7017656145248111,0.7006861365235749,0.7699624020355436,0.6778476589797344,0.6827470821392025,0.6772803120693527,0.7699624020355436,,,,
sex_binary,lstm,,30s,60,test,0.5,30.0,1431,85860,0.6572094106685301,0.6569995824626471,0.6565874377209517,0.718437191393721,0.7323549965059399,0.7319488604954776,0.7316757214048724,0.8051159107214967,0.7330538085255066,0.7331916712079571,0.7325992525485745,0.8051159107214967,,,,
sex_binary,lstm,,30s,8,test,0.5,4.0,1431,11448,0.6473619846261356,0.6476286132663183,0.6469543502271408,0.7078519749222754,0.7148846960167715,0.7147916037746945,0.7143310082435004,0.7903413612893866,0.7051013277428372,0.7085559872504088,0.7050251266099787,0.7903413612893866,,,,
sex_binary,lstm,,30s,80,test,0.5,40.0,1431,114480,0.6585255066387142,0.658349497386961,0.6579201082494981,0.7198610826089322,0.7316561844863732,0.7308726726703181,0.7307936507936508,0.8085463819310219,0.7393431167016072,0.7388784123387189,0.7386442146908977,0.8085463819310219,,,,
sex_binary,lstm,,30s,all,test,0.5,,1431,1519402,0.6577574598427539,0.6574371528539891,0.6569036458068069,0.7196167880227499,0.7274633123689728,0.726914889029157,0.7267126185523394,0.8093971387909843,0.7344514325646401,0.734011063759718,0.7337585780089619,0.8093971387909843,,,,
sex_binary,lstm,,10m,1,test,10.0,10.0,1431,1431,0.6484975541579315,0.6452118462992077,0.6453881037833684,0.7098095794438324,0.6484975541579315,0.6452118462992077,0.6453881037833684,0.7098095794438324,0.6484975541579315,0.6452118462992077,0.6453881037833684,0.7098095794438324,,,,
sex_binary,lstm,,10m,10,test,10.0,100.0,1431,14310,0.7104821802935011,0.7097694919374125,0.709630502879937,0.7880365845052477,0.782669461914745,0.7825247876048254,0.7821481735663856,0.8613972015196006,0.7756813417190775,0.7770948417474625,0.7755691131786839,0.8613972015196006,,,,
