task,head,run_tag,context_length,epoch,is_best_epoch,is_overfit_epoch,train_loss,val_loss,train_bal_acc,val_bal_acc,val_auroc,num_classes,n_train,n_val,n_test,n_epochs_run,n_overfit_epochs,training_time_min,batch_size,seq_len,steps_per_epoch,windows_per_subject_train,n_trainable_params,input_dim,hidden_dim,save_snapshots,snapshot_interval,train_accuracy,train_balanced_accuracy,train_macro_f1,train_auroc,train_recall_class0,train_recall_class1,train_recall_class2,train_recall_class3,train_recall_class4,val_accuracy,val_balanced_accuracy,val_macro_f1,val_recall_class0,val_recall_class1,val_recall_class2,val_recall_class3,val_recall_class4,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auroc,test_recall_class0,test_recall_class1,test_recall_class2,test_recall_class3,test_recall_class4
sex_binary,lstm,,30s,1,False,False,0.6516668578182648,0.6600327922799022,0.617485945727015,0.604332899625339,0.6646923547208854,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,2,False,False,0.6423373011450584,0.6460536937016219,0.6267181855002025,0.6129475552977692,0.6686597247260586,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,3,False,False,0.6402361796501964,0.67378917154188,0.6306537149543225,0.5973899139377028,0.6708082252982396,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,4,False,False,0.6360907001815065,0.6420493511823276,0.6369777777777778,0.6190887037356367,0.6752536407957236,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,5,False,False,0.628915338339576,0.6528134431598736,0.6434096755321543,0.6123195278330799,0.676337492749761,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,6,False,False,0.62482980624371,0.6363343883094628,0.6471387696323299,0.6238423131789751,0.6860542239500871,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,7,False,False,0.624508738045716,0.6391775048471482,0.6518598622924261,0.6146735040993243,0.6896126412816854,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,8,False,False,0.6213696452547482,0.6311515197543685,0.6553150713289231,0.6328034127071217,0.6941056340236083,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,9,False,False,0.6160479634405702,0.6338493706130581,0.660768930291166,0.6348740417927294,0.6936231600068975,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,10,False,False,0.6133205589619429,0.6308828546084917,0.6634836506007831,0.638532081328087,0.6991435312191375,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,11,False,False,0.6097846902595103,0.6283596856265405,0.6657619099050447,0.6406857942342964,0.700329827091596,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,12,False,False,0.6064961440437681,0.6334183815144592,0.6722550380270915,0.6373440218839648,0.6964930005800192,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,13,False,False,0.6025938473149041,0.6437746457823346,0.6743492822105215,0.6290260381558527,0.7045420200341741,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,14,False,False,0.5979412283624901,0.6262348131335974,0.6771426758471717,0.6470266181749776,0.706028123089464,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,15,False,False,0.5965320218167277,0.6334851719016709,0.678554709509023,0.6354691492530294,0.7055798231725477,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,16,False,False,0.5948133318789345,0.6279323628934803,0.6822897979388867,0.6445344954617422,0.7065524525403271,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,17,False,False,0.5928311591815677,0.6356519666395462,0.6846718689527924,0.6385177768023702,0.7053160320421377,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,18,False,False,0.5894390406933291,0.6259481004604182,0.6858864317537465,0.6439983696759731,0.705968475176749,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,19,False,False,0.5876984126156232,0.6244034875515376,0.6859551505332793,0.6445646721324325,0.7077514853192457,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,20,False,False,0.5862410555612527,0.6277268045510839,0.6879659871292921,0.6464254361900581,0.7087929331723911,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,21,False,False,0.5845279064245698,0.6245271831813436,0.6900116736420503,0.6472049348654199,0.7087920709817999,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,22,False,False,0.5828764909547863,0.6243399226807314,0.690652580891949,0.645642214418962,0.7090845103541252,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,23,False,False,0.5825059833654636,0.6243711314808663,0.6902195850771793,0.6450075245724318,0.7091741781756047,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,24,False,False,0.5811856924334227,0.6243388138591535,0.6922886908779983,0.6449126836074055,0.7091640278409179,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,30s,25,True,False,0.5811145536166824,0.6243909521316464,0.69242314927321,0.6460119766111208,0.7092705475694063,2,33335,7145,7155,25,,148.49761331876118,32,,,,933634,,,,,0.6967451627418629,0.6967403627199495,0.6967202709391371,0.7657160757841681,0.6963547995139733,0.6971259259259259,,,,0.6463261021693492,0.6460119766111208,0.6460318672998384,0.6626373626373626,0.6293865905848788,,,,0.63382250174703,0.6342755040832408,0.6334915675747539,0.6899906299129248,0.6419019316493314,0.6266490765171504,,,
sex_binary,lstm,,10m,1,False,False,0.5997650391107487,0.6021263126145717,0.6839114531299222,0.6703030208023075,0.746868994058723,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,2,False,False,0.5837501286378557,0.5808475798205782,0.6944195310742092,0.689690160053926,0.7627965543728739,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,3,False,False,0.5760713389283877,0.6867096353111107,0.699587795328743,0.622217475819473,0.7380668903136807,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,4,False,False,0.5720909837743449,0.5899927010312624,0.7057517573466541,0.6838480349892618,0.7606709410418399,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,5,False,False,0.5666803320594611,0.5854492831263532,0.707634354889519,0.6901800410716246,0.7643815742032576,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,6,False,False,0.5693656769545518,0.5734909428008542,0.7074229692633095,0.6905611685033939,0.7697773588750765,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,7,False,False,0.5629057566801683,0.5800426171825348,0.7105968408262454,0.688139588656707,0.76335972159082,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,8,False,False,0.5595062412671354,0.6381292990323462,0.7155220827145493,0.6389898261510244,0.7440511592544403,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,9,False,False,0.5586011865645204,0.6001223818666873,0.7153281130462175,0.6750821040585663,0.764334702387484,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sex_binary,lstm,,10m,10,False,False,0.5600159857581362,0.5693187975816747,0.7158987984339138,0.7002196626483359,0.7742416249941214,2,33335,7145,7155,25,,427.2185174465179,8,,,,933634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
