task,head,context_length,epoch,is_best_epoch,train_loss,val_loss,train_bal_acc,val_bal_acc,val_auroc,num_classes,n_train,n_val,n_test,n_epochs_run,training_time_min,train_accuracy,train_balanced_accuracy,train_macro_f1,train_auroc,train_recall_class0,train_recall_class1,train_recall_class2,train_recall_class3,train_recall_class4,val_accuracy,val_balanced_accuracy,val_macro_f1,val_recall_class0,val_recall_class1,val_recall_class2,val_recall_class3,val_recall_class4,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auroc,test_recall_class0,test_recall_class1,test_recall_class2,test_recall_class3,test_recall_class4,is_overfit_epoch,n_overfit_epochs,batch_size,seq_len,steps_per_epoch,windows_per_subject_train,n_trainable_params,input_dim,hidden_dim,save_snapshots,snapshot_interval
age_class,lstm,30s,7,False,0.7138422013085418,0.8154728744825581,0.6651678486007158,0.6118448885149239,0.8046114384844637,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,8,False,0.6767121613665097,0.7984024835875572,0.6866653962950394,0.6052178989609596,0.8088724423110674,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,8,False,0.6995327773920901,0.8104465544063644,0.6721483316446473,0.5955589410714198,0.8090679724630815,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,9,False,0.663760882021303,0.8101015995165022,0.697805357481947,0.6040642480510426,0.8137283426206459,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,9,False,0.6916768633902644,0.8021676522823253,0.6815799478997008,0.6137046944188824,0.8104377511900598,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,10,False,0.6531046879334164,0.8235418545181299,0.7037397941243375,0.6218175120669366,0.8084183510831077,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,10,False,0.6804318314688279,0.8341871740739875,0.6856617844297656,0.6146221254343286,0.8033266461177008,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,11,False,0.6403058965068084,0.7991820986587344,0.7099388213767849,0.6207088683002135,0.8152309950481205,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,11,False,0.6673543519236139,0.8162551213822526,0.6912236245251187,0.5962336876470781,0.810781455977058,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,12,False,0.6320953425259337,0.8042800483109168,0.7150947095171044,0.6046713422585267,0.8156107278213319,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,12,False,0.6584707017959175,0.8227163221937299,0.6939757476302275,0.6080796321235877,0.8056422516451315,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,13,False,0.6183179496384943,0.8030670564575646,0.720551598373041,0.6121514715082247,0.8159637371690834,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,13,False,0.6495881534252548,0.8290425770645306,0.7064058862940619,0.5892395132068601,0.814088225047014,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,14,False,0.6114136419517384,0.8275628991437048,0.7270912199801218,0.6034961214015856,0.8063910157755685,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,14,False,0.6388949221840833,0.8203757665799165,0.7099635697135623,0.5980229694824527,0.8079873151321433,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,15,False,0.6000464032864898,0.8388834049341692,0.7319041830206724,0.6135070621938195,0.8084947490611524,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,15,False,0.6277644797143728,0.8340440297113959,0.7141316306522087,0.5922146656580946,0.8063790034921423,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,16,True,0.5867197440107577,0.8514926322489128,0.7396357757386806,0.5880501527667353,0.8190451165231222,3,43345,9305,9295,26,33.297535280386604,0.7704925596954666,0.7619995691821325,0.7471044699885471,0.9148001517134192,0.7415966386554622,0.7663133989401968,0.7780886699507389,,,0.6551316496507255,0.5880501527667353,0.5791435330071639,0.4437810945273632,0.5960992907801419,0.7242700729927007,,,0.650887573964497,0.5779581566696416,0.5646891296344876,0.8133806985717101,0.414207650273224,0.6081560283687943,0.7115107913669064,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,16,False,0.6201631711433883,0.8228757181838915,0.7192880442265398,0.606801854217034,0.8080986299365329,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,17,False,0.5800298094295661,0.8576277270360636,0.7421954214560605,0.5936826518646607,0.8122928630540386,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,17,False,0.6126751616004155,0.8278502593048153,0.7267427359990957,0.6117012970556442,0.809855885108322,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,18,False,0.5675380719727003,0.8546832683584755,0.7483287131553658,0.6045940767766488,0.8061870712768117,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,18,True,0.6000018812763277,0.8517658934165303,0.7301907232599897,0.5874056363108616,0.8144080073176725,3,43345,9305,9295,28,21.96684121688207,0.7591417695235898,0.7728025630153391,0.7455589066384931,0.9122209986609212,0.7838235294117647,0.8028009084027252,0.7317832512315271,,,0.6481461579795809,0.5874056363108616,0.5753577984931545,0.43781094527363185,0.6265957446808511,0.6978102189781021,,,0.6540075309306078,0.5923209322322399,0.5756305871888323,0.81956943716858,0.4371584699453552,0.6460992907801418,0.693705035971223,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,19,False,0.5564499410230928,0.8355576673033159,0.7548492263229133,0.6062035232029531,0.8115769595842018,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,19,False,0.593375105030851,0.843607643418002,0.7387074930209625,0.5991181111062176,0.8125311671242024,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,20,False,0.5488257795981379,0.8479665859997241,0.7613027930846566,0.6069314091137726,0.8068712463851037,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,20,False,0.5857487666591776,0.8639023848210273,0.7400052344517123,0.5845797736481954,0.8120065013918842,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,21,False,0.5403508149253303,0.8559784667329209,0.7631326244873161,0.6098021694602002,0.8085643866072992,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,21,False,0.5740611472458751,0.8592709223600179,0.7481983469521355,0.5916734982230227,0.8070561649637488,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,22,False,0.5232426884100365,0.8659120139609352,0.77366337652553,0.6089326752374691,0.8080793087762054,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,22,False,0.5615404236322181,0.90260334388983,0.7533712469874008,0.5789956041091844,0.8107820732971615,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,23,False,0.5126998025579758,0.9647702734935418,0.7801757557756978,0.5663895862098628,0.8185483237901683,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,23,False,0.5495887259550608,0.8659319197984231,0.7610845957532559,0.5958325703366998,0.8113312599286869,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,24,False,0.5035072877203831,0.8704166111671944,0.7839710317393292,0.6077510349067419,0.808277640955179,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,24,False,0.5406804056910993,0.8641416653582384,0.7652772271298559,0.5956867124232851,0.808645784191007,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,25,False,0.4904481819913879,0.9388532684798652,0.7908998087423124,0.5862958464394907,0.8139781669561158,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,25,False,0.5299942057257032,0.9263744425735186,0.7710240482211836,0.5757478783542554,0.8106228768485145,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,26,False,0.4840547786546642,0.8852137193315969,0.7941339078741471,0.604212481878025,0.8101790828009011,3,43345,9305,9295,26,33.297535280386604,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,26,False,0.5209581198817733,0.9119588117712228,0.775486479799051,0.5806297111017877,0.8130630492023553,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,27,False,0.5119942918658765,0.899802355110357,0.7787272140525009,0.59221735707238,0.8071073816993509,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,27,False,0.5119942918658765,0.899802355110357,0.7787272140525009,0.59221735707238,0.8071073816993509,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,28,False,0.5031273562893871,0.8969968422070298,0.7830669399713214,0.6012689116925081,0.8043139641220604,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,30s,28,False,0.5031273562893871,0.8969968422070298,0.7830669399713214,0.6012689116925081,0.8043139641220604,3,43345,9305,9295,28,21.96684121688207,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,6.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,1,False,0.9170591778924668,0.8498060432574494,0.5383114469264308,0.5747923103847126,0.7834890050042337,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,1,False,0.8661113854523884,0.8091563012508984,0.5632571717245723,0.5827861842622061,0.7997810323667256,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,2,False,0.8081782233769153,0.8190853460702379,0.604401652112675,0.6029347490430026,0.796602673065753,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,2,False,0.7854417262914506,0.7976930689517047,0.6122597757889864,0.5946731695871731,0.8084840240539197,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,3,False,0.768330396207501,0.8141423357231268,0.6294292206181702,0.5931269070086745,0.806965827308057,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,3,False,0.7541206888927557,0.7806882467275021,0.6366673763608657,0.6123143407052329,0.8171432224038123,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,4,False,0.7386645422450159,0.7932405402620655,0.650043318718806,0.6119180331711016,0.8072489400381139,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,4,False,0.7313068057429435,0.7777250664904193,0.6505819644519688,0.6214159569188277,0.8175253259889397,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,5,False,0.7110123947649598,0.7897556805854071,0.6659429422263864,0.6114863122911096,0.8130337254077896,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,5,False,0.7157220195645843,0.8015343973804455,0.6614418662398265,0.6235722562319118,0.8133580693388366,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,6,False,0.6829125201342675,0.7832439667495715,0.6853713799614699,0.6141431373957978,0.8165248919913372,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,6,False,0.6979676786873329,0.7676305499274138,0.6742286559981481,0.6279175703508652,0.8255980355766047,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,7,False,0.6613176165192078,0.8058430847270972,0.6980251955619169,0.601663963662559,0.821674224512191,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,7,False,0.6863717154821787,0.7865294101864724,0.6824047754683592,0.631143900006104,0.8211788660859151,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,8,False,0.642609985507993,0.7878095805933244,0.7089998361309466,0.6257017894943154,0.8157153907735459,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,8,False,0.671671505808514,0.7804806952063977,0.6901600286568463,0.6230394656628335,0.8290555259029689,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,9,False,0.6193422387619595,0.8007929671777954,0.7235596344265502,0.6172487332968125,0.8221989109112963,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,9,False,0.6606848814630745,0.7747362195772871,0.6959438142429176,0.6227944053094778,0.8248446032389203,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,10,False,0.5982320076337987,0.797672509954925,0.7334816166991027,0.6213118416819975,0.8170146466482618,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,10,False,0.6523696115567261,0.7787482114327589,0.7043574688587486,0.6121744708666638,0.8281442827670339,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,11,False,0.5764744512228285,0.8113946943434255,0.7476012063974524,0.618845727102954,0.8204253215515772,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,11,False,0.6343675244829484,0.7804732126423519,0.7154273595522419,0.6198206565144974,0.8283403678644548,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,12,False,0.5544500483594553,0.8100053863266602,0.7564473936794899,0.6263786866258859,0.8211649224423027,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,12,False,0.6244986543558863,0.7927770622951379,0.7161602369732251,0.6180419342949794,0.8194558331677376,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,13,True,0.5326634748139422,0.8496963228031489,0.7715871569979112,0.6081449407721449,0.822271150087211,3,43413,9305,9303,23,33.571562910079955,0.7722341234192523,0.7990644426846805,0.745923725046654,0.9210084326975602,0.9218554116172168,0.68664603306409,0.7886918833727344,,,0.6465341214400859,0.6081449407721449,0.5766755033472583,0.5860696517412936,0.5109929078014185,0.7273722627737226,,,0.6511877888853058,0.6126472045663992,0.5738341006256679,0.821878245339755,0.5937161430119177,0.5138297872340426,0.7303956834532375,,,,,,,,,,,,,
age_class,lstm,10m,13,False,0.6154281553587901,0.8215019817444537,0.7232715912541633,0.6270598333589598,0.821401860439654,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,14,False,0.5125229149858446,0.8472818747891463,0.7804530569607379,0.6094844280435582,0.8208350545854094,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,14,False,0.6014129037090563,0.8266543074873812,0.7332603834820101,0.6218943397110838,0.8188816069471582,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,15,False,0.4934879426472837,0.8564119945925324,0.7916271207671915,0.6182136375120825,0.8136658224633168,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,15,False,0.5921040222050479,0.822509952695827,0.7352088756670018,0.6099576919976398,0.8244826022040437,3,43345,9305,9295,26,27.262802565097807,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
age_class,lstm,10m,16,False,0.4715359849068464,0.924486012679156,0.802991900703819,0.6019119922981768,0.8218069762171272,3,43413,9305,9303,23,33.571562910079955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
age_class,lstm,10m,16,True,0.5805829035203093,0.8088788974932097,0.7423056343475029,0.6036343557874551,0.8294163515542032,3,43345,9305,9295,26,27.262802565097807,0.7710001153535586,0.7722185937101614,0.748964871806677,0.9153637227980383,0.7890756302521008,0.7479939439818319,0.7795862068965517,,,0.6573885008060183,0.6036343557874551,0.5851229150403053,0.49950248756218907,0.5907801418439717,0.7206204379562043,,,0.6656266810112964,0.6129730746271487,0.5896170343365604,0.8338076825040749,0.507103825136612,0.6138297872340426,0.7179856115107913,,,False,0.0,32.0,120.0,1355.0,5.0,658179.0,512.0,128.0,True,5.0
