task,head,run_tag,context_length,k,split,context_length_min,total_compute_min,n_subjects,n_segments,seg_accuracy,seg_balanced_accuracy,seg_macro_f1,seg_auroc,mean_prob_accuracy,mean_prob_balanced_accuracy,mean_prob_macro_f1,mean_prob_auroc,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,majority_auroc,mean_prob_auroc_ci_lo,mean_prob_auroc_ci_hi,mean_prob_bal_acc_ci_lo,mean_prob_bal_acc_ci_hi
age_class,transformer,,40m,5,test,40.0,200.0,1859,9295,0.7051102743410436,0.6334982519739353,0.6161757808015818,0.8567512915309368,0.7509413663259817,0.6764006304548268,0.6631647150247973,0.8843701585129372,0.7477138246369016,0.682436541175152,0.6632201123566944,0.8843701585129372,0.8725103911603042,0.8954289147644859,0.6483673671853741,0.7040192836585059
age_class,transformer,,40m,6,test,40.0,240.0,1859,11154,0.7061143984220908,0.6364236363496112,0.6179765886385631,0.8578092408664793,0.750403442711135,0.6752925528429715,0.6610029046118039,0.8856418048032072,0.7374932759548144,0.6861627544842396,0.6585438780345465,0.8856418048032072,0.8739778106615322,0.896732698539953,0.6471821642086678,0.7016765631859406
age_class,transformer,,40m,8,test,40.0,320.0,1859,14868,0.7082324455205811,0.6372615194256832,0.6200396157648146,0.8574348998629486,0.7520172135556751,0.6733087196095932,0.6605678405678406,0.8856187100290605,0.7412587412587412,0.6811694697259284,0.6580372491536911,0.8856187100290605,0.8740321895651965,0.896731129889812,0.6437706469988184,0.7001444860178071
age_class,transformer,,40m,all,test,40.0,,1859,25266,0.7239768859336658,0.640735192650774,0.622075337532006,0.8677110833481235,0.7547068316299086,0.6790814645109862,0.6653611091615989,0.8870336666868949,0.7477138246369016,0.680266843379151,0.6626901224697326,0.8870336666868949,0.8751460336820502,0.8978229154640623,0.6496365795879337,0.7057708882854107
age_class,transformer,,80m,1,test,80.0,80.0,1859,1859,0.7299623453469607,0.6356072449330386,0.6358032624483537,0.870371347145959,0.7299623453469607,0.6356072449330386,0.6358032624483537,0.870371347145959,0.7299623453469607,0.6356072449330386,0.6358032624483537,0.870371347145959,0.8579288987744649,0.8829720322967368,0.6071367327472007,0.6638174920354268
age_class,transformer,,80m,10,test,80.0,800.0,1859,12060,0.7519900497512437,0.6640366951495213,0.6491660185196324,0.8877520194104219,0.7740720817643895,0.6995857447282495,0.6885660952838926,0.9047321442261768,0.7611619150080688,0.697539213135944,0.6771906477814702,0.9047321442261768,0.8940754966815382,0.9141230647006654,0.6701822497421086,0.7281144432606821
age_class,transformer,,80m,12,test,80.0,960.0,1859,12067,0.7521339189525151,0.6640789970085231,0.6492064362336046,0.8878408966020691,0.7740720817643895,0.6995857447282495,0.6885660952838926,0.90473746428234,0.7611619150080688,0.697539213135944,0.6771906477814702,0.90473746428234,0.8940756751710077,0.9141353961666132,0.6701822497421086,0.7281144432606821
age_class,transformer,,80m,2,test,80.0,160.0,1859,3718,0.7280796126949973,0.6494187105843752,0.6389871288732639,0.8692622145222825,0.7514792899408284,0.6700014944444863,0.6602798639697074,0.8872394188776388,0.708445400753093,0.687428187899628,0.6406981410962461,0.8872394188776388,0.8748909105538873,0.8980821473942536,0.6407189519277594,0.6987202543830136
age_class,transformer,,80m,3,test,80.0,240.0,1859,5577,0.7294244217321141,0.6531144924776374,0.6407209477615115,0.8745498780360378,0.7627756858526089,0.6859439201342101,0.6751497059734045,0.8962391642459941,0.7466379774072082,0.6751381245892717,0.6568839511646535,0.8962391642459941,0.8845081469905317,0.906143510490378,0.65656874531233,0.7146362486425573
age_class,transformer,,80m,4,test,80.0,320.0,1859,7434,0.7391713747645952,0.6663601306552357,0.6526777447588867,0.8793905661110942,0.7746100053792362,0.6995287969136376,0.6900968853039027,0.9033775940369474,0.7530930607853685,0.7036294926388851,0.676719577835986,0.9033775940369474,0.8926556700593696,0.9131894664369852,0.6716141760321271,0.7288459116479906
